GeneID	Brain_Female	Brain_Male	Cerebellum_Female	Cerebellum_Male	Heart_Female	Heart_Male	Kidney_Female	Kidney_Male	Liver_Male	Testis_Male
ENSGALG00000003878	0.009090909	0.1612169	16.99898	8.00911	98.50094	15.70802	47.87257	0.009090909	2.27308	4.150829
ENSGALG00000001440	16.12159	17.15563	0.009090909	1.468846	1.140591	14.47939	16.25301	9.574043	0.009090909	0.4079879
ENSGALG00000001949	61.29498	3.324318	43.71421	45.8211	8.623657	6.889481	2.703868	0.009090909	18.70102	14.40931
ENSGALG00000002117	11125.42	1.369555	0.009090909	0.830251	0.009090909	0.1424808	34.32408	9.669889	9.890331	0.009090909
ENSGALG00000008312	4.446281	8.038882	0.9410048	5.764277	2.25866	0.009090909	0.009090909	1.415942	11.78588	79.65173
ENSGALG00000005959	0.009090909	13.23024	0.6842054	11.73418	0.2471	2.128822	15.62535	13.59349	10.99828	10.96689
ENSGALG00000010538	0.4261921	0.009090909	9.616508	0.951724	9.89306	17.94222	70.05048	1.392596	1.551833	0.8961375
ENSGALG00000017065	0.8405409	3.538319	2.363377	1.279224	10.30034	17.28975	69.66503	1.287924	0.009090909	0.009090909
ENSGALG00000020647	1.716327	4.342292	2.138499	2.113617	13.02177	114.0314	0.1810151	6.645298	5.64238	0.4375668
ENSGALG00000017310	0.4050678	0.7306782	0.2532315	4.112317	2.04485	50.70767	0.009090909	0.1568811	0.1741914	29.95825
ENSGALG00000006902	0.3949341	11.70436	14.60715	9.541866	0.1392546	131.0711	0.2170307	5.248983	22.35197	6.802066
ENSGALG00000007709	16.49578	8.835092	13.42001	0.009090909	0.401889	0.009090909	7.823021	16.19712	1.724265	0.783856
ENSGALG00000005318	0.24089	12.48351	1.62597	0.009090909	12.06276	1.571579	0.4143586	3.850063	11.03159	0.3156314
ENSGALG00000002469	138.4779	9.506625	1.194197	36.40005	73.07945	6.873458	0.009090909	0.4701173	0.7225064	3.948006
ENSGALG00000011318	0.5615758	4.321796	6.337797	0.009090909	0.2156063	88.57614	0.1545983	4.989726	1.096559	56.01539
ENSGALG00000000109	112.0664	0.009090909	42.30751	4.667407	0.009090909	0.7864453	10.09616	2.611346	58.43666	40.49806
ENSGALG00000011514	8.607778	0.009090909	0.009090909	11.8912	0.2897817	0.009090909	0.2305871	3.052017	1.517296	0.6659076
ENSGALG00000000426	48.41537	10.97258	0.2380496	0.009090909	0.1384834	2.522385	1.43269	0.7758938	57.71581	0.1522056
ENSGALG00000000955	0.6191675	39.96326	7.635447	9.219194	3.126222	5.636938	2.964036	0.1748518	0.6036988	5.14002
ENSGALG00000016911	28.16349	26.47389	0.3231801	87.98224	7.787969	0.009090909	2.663157	13.02887	93.48405	26.01824
ENSGALG00000014194	11.38097	16.1618	5.691143	0.009090909	9.248417	0.1493678	8.523157	44.06521	0.1496971	0.009090909
ENSGALG00000005423	2.065462	7.543879	0.009090909	1.806858	13.9495	9.067414	0.009090909	1.054408	1.540536	4.324511
ENSGALG00000008039	3.995969	0.009090909	2.830617	0.009090909	2.107436	0.1683774	2.985332	6.043026	1.438907	0.1714197
ENSGALG00000005443	0.009090909	2.800416	0.2191137	13.14042	19.98402	12.15102	1.140027	9.346689	0.009090909	0.009090909
ENSGALG00000013745	17.87223	0.9024959	0.2373384	0.009090909	1.047646	50.46238	0.009090909	311.4259	1.101458	0.4770162
ENSGALG00000005583	4.403604	53.70921	4.814383	16.36771	3.455058	0.1923418	0.009090909	9.762605	40.36144	3.515191
ENSGALG00000004414	0.8491213	0.1416392	9.361233	12.36692	0.009090909	330.6187	0.009090909	29.55816	1.094356	0.6086821
ENSGALG00000002240	0.7141608	0.7947906	145.1019	0.009090909	0.1717411	4.026267	0.009090909	9.407068	0.009090909	0.009090909
ENSGALG00000016172	0.009090909	12.47047	9.26064	1.981351	2.645314	0.5659608	0.7459474	0.009090909	3.44018	13.81749
ENSGALG00000010118	26.87664	4.298288	10.00935	0.009090909	11.79125	24.75262	21.42948	0.009090909	9.738062	11.68837
ENSGALG00000008700	87.39914	6.634368	9.452853	2.189785	2.627349	115.1411	7.740394	0.5424285	21.28464	2.733446
ENSGALG00000012104	0.009090909	23.98841	1.787309	4.051263	0.009090909	4.127839	8.010308	0.9346709	1.520178	6.547042
ENSGALG00000011379	27.65215	2.614581	9.79338	6.115276	4.105901	4.170175	0.009090909	4.485694	0.009090909	14.27532
ENSGALG00000016232	7.453868	2.265312	1.818114	4.89661	0.009090909	0.2936569	21.82524	15.14124	4.390059	0.009090909
ENSGALG00000002222	2.136552	14.98368	0.009090909	13.24418	72.00709	0.009090909	0.009090909	31.4863	5.763476	3.942842
ENSGALG00000007288	6.221743	0.546456	3.243108	3.573622	10.92271	0.009090909	0.009090909	0.009090909	0.009090909	11.64726
ENSGALG00000000243	0.009090909	7.105971	0.009090909	2.885306	0.009090909	15.25161	0.009090909	0.009090909	8.786458	2.460328
ENSGALG00000010318	5.309931	24.03159	0.009090909	3.387882	0.3845658	28.86896	0.009090909	1.125475	54.18169	6.80322
ENSGALG00000011015	0.009090909	3.215737	3.406829	0.9918	11.62954	432.7434	0.009090909	22.54741	4.788471	8.505593
ENSGALG00000015141	4.269821	1.619328	6.973417	0.6846407	4.476142	0.4278639	15.07119	3.562936	6.560285	6.307891
ENSGALG00000015486	10.41465	21.88438	0.5740629	0.009090909	46.99973	10.239	0.009090909	0.009090909	4.374462	0.009090909
ENSGALG00000023682	3.245071	46.24049	0.009090909	3.774705	21.49999	0.009090909	1.059503	12.93179	0.009090909	0.009090909
ENSGALG00000002137	0.009090909	8.244589	0.009090909	0.009090909	1.214558	2.384476	14.24537	0.009090909	0.009090909	0.009090909
ENSGALG00000006751	0.2010554	3.624973	6.761823	4.477548	1.330557	0.009090909	5.057568	0.3632573	3.477278	0.430037
ENSGALG00000014772	67.86029	3.773662	2.12204	5.38297	7.482992	0.009090909	9.297415	0.2209553	0.009090909	1.840464
ENSGALG00000002973	14.44668	3.032208	0.009090909	21.87652	0.009090909	0.009090909	9.459539	0.5367941	9.743542	0.009090909
ENSGALG00000001852	1.719253	0.5405242	22.73424	25.2278	2.26698	16.33427	0.8238015	0.009090909	0.6365104	0.009090909
ENSGALG00000002308	2.648094	0.4285938	2.955125	10.86513	7.552011	0.009090909	1.516311	3.492067	1.223741	0.7516065
ENSGALG00000008096	0.009090909	15.47422	0.2774313	36.93566	1.480498	1.562834	5.24366	0.009090909	0.009090909	0.139814
ENSGALG00000013729	0.009090909	0.2090681	59.98375	3.133065	0.009090909	3.584198	23.00408	22.70863	30.87628	0.7755165
ENSGALG00000008078	9.123528	0.009090909	0.009090909	6.807902	0.009090909	0.009090909	18.27981	0.009090909	9.478224	5.810227
ENSGALG00000008368	1.041089	0.009090909	6.136468	24.40112	0.4249416	0.1856069	8.810831	3.951631	0.009090909	36.44621
ENSGALG00000006594	8.11583	0.009090909	0.4151214	0.6009723	0.3632573	0.009090909	2.834834	19.9489	0.009090909	1.590563
ENSGALG00000009008	7.081016	23.07935	0.009090909	0.6908708	0.009090909	19.38242	2.671356	7.231105	17.55681	0.3918312
ENSGALG00000003114	12.22854	7.199242	5.840425	1.070539	2.589629	26.81103	4.916436	73.69148	6.460409	4.432749
ENSGALG00000012520	0.009090909	147.1001	0.7451175	0.009090909	0.009090909	5.801042	11.79583	0.3863259	4.819367	26.15986
ENSGALG00000010043	32.59987	12.88656	18.06225	0.009090909	0.7943931	9.75919	4.948988	0.009090909	0.009090909	4.502621
ENSGALG00000015665	8.44458	6.142382	104.7972	0.009090909	0.009090909	1.985928	0.3837843	2.233265	336.9477	4.4078
ENSGALG00000013203	2.308244	1.926127	2.37168	1.13688	4.334761	0.5486764	3.627129	5.662023	20.87956	0.009090909
ENSGALG00000017155	0.009090909	1.948101	12.72898	0.5817873	12.67252	0.009090909	0.009090909	0.009090909	4.742726	3.591842
ENSGALG00000004845	2.055705	34.63792	22.45495	44.92996	20.23115	0.7371096	0.009090909	16.44389	3.750588	0.2263275
ENSGALG00000002460	45.00397	0.1787221	8.773024	0.009090909	0.009090909	15.00116	1.761227	76.33724	0.3078555	0.009090909
ENSGALG00000013064	12.44993	2.770081	3.376218	16.7846	10.7782	0.009090909	2.421043	40.52219	0.009090909	35.38127
ENSGALG00000012455	0.6969747	11.58162	41.23378	0.592595	21.78266	3.699014	4.012258	5.731248	4.938409	5.130771
ENSGALG00000016972	5.378659	6.590748	161.5958	1.977322	0.009090909	0.009090909	16.85346	0.8050011	16.43892	8.150279
ENSGALG00000004179	1.38706	43.60197	5.578632	46.95998	0.009090909	0.009090909	12.13166	0.009090909	180.3776	5.455967
ENSGALG00000010798	0.009090909	0.009090909	0.9313795	4.007948	5.401501	0.009090909	0.009090909	7.208898	0.009090909	3.381848
ENSGALG00000022938	72.2869	6.367275	0.4482173	0.009090909	0.4694223	2.682372	21.31659	21.94392	16.4688	0.009090909
ENSGALG00000005000	19.12196	57.14582	1.191383	1.859451	0.009090909	0.009090909	2.89591	5.172478	1.06389	0.2905598
ENSGALG00000013031	0.3741968	10.02532	4.035589	4.661216	9.728989	13.80553	0.3129819	6.299905	0.009090909	0.4596157
ENSGALG00000014310	2.803482	14.5561	41.66408	0.009090909	0.1911116	28.48773	0.3712667	27.34029	31.07446	5.185175
ENSGALG00000001158	0.009090909	28.90176	1.019323	0.009090909	32.02728	129.5452	27.13228	0.009090909	66.27708	0.1375719
ENSGALG00000002033	0.4961102	0.009090909	7.873943	6.827098	9.983594	23.20965	19.17822	7.65553	0.009090909	0.009090909
ENSGALG00000013720	8.949962	40.47673	0.009090909	33.8956	0.7191198	0.5114925	7.385468	16.23332	0.009090909	32.11208
ENSGALG00000010152	227.1384	2.747688	0.009090909	115.0035	0.009090909	5.539826	6.158818	0.009090909	0.009090909	8.626405
ENSGALG00000008698	0.009090909	2.603742	8.486096	11.47604	9.439766	115.7259	0.1642714	0.6536064	1.6694	2.654762
ENSGALG00000025270	5.58967	2.212977	0.009090909	1.479645	4.513063	0.009090909	18.24009	0.009090909	1.672954	0.1406064
ENSGALG00000008678	4.740563	13.9799	0.009090909	4.053725	15.64124	3.724573	5.19672	5.224586	20.09392	72.69148
ENSGALG00000009975	4.237873	1.209428	5.995375	10.13708	169.218	0.009090909	9.546939	0.7804307	0.009090909	2.825252
ENSGALG00000012105	10.54908	0.009090909	44.51276	12.05486	0.009090909	0.5908905	7.810754	0.009090909	0.009090909	0.009090909
ENSGALG00000008091	0.009090909	0.009090909	0.2923724	9.173494	16.85898	0.009090909	0.2400172	20.51055	5.221031	0.009090909
ENSGALG00000007691	0.2708259	23.39729	0.009090909	0.7057626	0.009090909	0.009090909	0.009090909	0.009090909	2.106769	75.82047
ENSGALG00000009904	3.610872	34.27063	15.24733	16.96416	1.217952	2.548808	122.6376	0.3417053	0.009090909	0.009090909
ENSGALG00000015093	5.733703	0.009090909	0.009090909	2.739226	0.3790653	1.92704	2.467462	64.59499	18.9036	0.009090909
ENSGALG00000020679	2.80685	3.835263	1.704167	5.689933	2.754791	0.009090909	0.4269961	0.4784036	14.51118	0.6159431
ENSGALG00000010320	21.01129	13.76965	2.010828	33.63525	53.3448	26.03786	12.52474	0.231606	22.57491	0.39842
ENSGALG00000010791	3.080217	22.935	0.9868562	6.008874	1.680665	15.50528	11.98484	9.822502	11.50039	0.2640798
ENSGALG00000008953	0.3170699	0.009090909	74.15029	3.450742	164.7689	1.789081	0.7923078	0.009090909	0.009090909	4.196465
ENSGALG00000012545	6.662088	2.140324	37.79057	3.171563	0.708311	2.900147	1.461063	3.367052	5.641094	19.1858
ENSGALG00000006329	0.009090909	0.4671487	12.5783	0.009090909	2.735534	9.490926	0.8544504	0.009090909	1.695315	0.4902451
ENSGALG00000008872	0.009090909	8.067607	0.1851362	0.9393306	7.901805	4.859088	0.009090909	0.4517707	0.7049962	0.009090909
ENSGALG00000012076	0.009090909	0.009090909	30.90836	4.782013	0.009090909	0.009090909	23.48869	5.683182	0.009090909	0.009090909
ENSGALG00000004679	4.438328	7.360863	0.009090909	2.330008	85.92897	0.009090909	0.009090909	0.009090909	0.009090909	31.25709
ENSGALG00000015015	1.172127	2.089379	0.009090909	0.009090909	4.181784	0.4531796	1.278804	0.009090909	12.03014	0.009090909
ENSGALG00000013569	0.009090909	220.9125	0.009090909	0.5615758	8.683158	2.486545	0.4188252	1.984919	2.693522	2.35534
ENSGALG00000022641	0.009090909	0.009090909	0.3876659	2.586759	0.009090909	2.779401	0.4696603	0.009090909	5.238642	7.621969
ENSGALG00000019164	7.737675	0.009090909	8.94745	2.808003	0.326748	7.731432	0.009090909	1.263279	0.009090909	2.315733
ENSGALG00000004900	0.009090909	16.08344	42.0884	3.551353	20.11525	15.9842	4.841315	20.55058	0.009090909	8.388287
ENSGALG00000007950	0.2510694	10.39249	2.381134	0.009090909	0.009090909	127.9493	0.1803568	4.451079	1.896966	1.762973
ENSGALG00000015628	68.69238	10.21523	205.3279	0.3849056	0.009090909	0.2066335	139.4601	26.01104	7.41809	11.87702
ENSGALG00000004749	0.009090909	0.4304648	10.60377	0.009090909	12.60447	0.2125126	0.162954	2.071626	27.97087	1.836598
ENSGALG00000003575	3.80015	5.257085	5.739065	11.70883	0.009090909	18.25922	15.16901	20.32794	11.16099	0.5054918
ENSGALG00000009903	0.3534003	2.153171	0.5472675	7.06906	6.69592	3.116494	0.704375	0.009090909	13.47453	0.5973704
ENSGALG00000002836	0.009090909	0.009090909	6.901315	1.289153	3.727649	7.817084	0.009090909	3.415209	0.2643695	3.364965
ENSGALG00000023781	0.009090909	8.660143	1.010161	0.9044156	4.91042	12.31665	3.471275	1.920215	9.726244	6.174933
ENSGALG00000002272	0.009090909	58.99206	23.41152	6.765291	2.705024	11.89676	3.458175	20.29436	1.346266	2.175378
ENSGALG00000011593	4.640196	0.009090909	2.20377	5.874381	21.22013	5.993475	0.3587638	0.009090909	0.009090909	0.009090909
ENSGALG00000002511	3.134623	0.2282171	8.140406	0.009090909	0.009090909	0.009090909	0.7121515	208.8087	1.319263	11.77416
ENSGALG00000001655	2.598483	2.437813	4.08729	0.009090909	0.009090909	0.009090909	1.858588	6.325092	1.896213	0.7611548
ENSGALG00000008347	193.2696	0.009090909	10.50397	13.29739	40.98997	7.434683	0.009090909	20.67597	0.009090909	14.74563
ENSGALG00000010336	4.236443	0.009090909	1.138549	0.009090909	3.634503	0.2746009	0.2596319	45.68837	2.628984	12.51143
ENSGALG00000003441	5.270546	0.245933	12.17705	0.7069498	2.713808	8.539836	0.009090909	0.009090909	8.642502	2.185405
ENSGALG00000010400	0.009090909	4.313896	17.54799	11.55891	0.009090909	4.351512	5.329617	1.319819	3.007523	1.274023
ENSGALG00000006511	13.17702	8.885336	1.429554	0.009090909	0.7794262	0.5651705	0.3020176	2.701509	0.009090909	1.207954
ENSGALG00000010268	0.009090909	0.009090909	24.82689	0.5732063	20.3062	0.1526198	30.1328	1.229813	20.95742	5.49667
ENSGALG00000008539	0.4574461	21.70132	11.08237	0.009090909	1.718275	6.492738	159.3566	14.87884	12.67642	10.87525
ENSGALG00000024490	18.15106	0.5291665	1.523632	17.40634	0.009090909	6.11249	3.022066	0.5477255	0.4119192	11.55128
ENSGALG00000003590	0.009090909	1.481243	33.7436	12.96595	0.009090909	82.55394	0.009090909	12.76778	24.78049	145.5378
ENSGALG00000005072	0.009090909	14.22524	2.290779	6.274685	5.426393	0.1688706	9.590972	1.477089	5.556336	1.351431
ENSGALG00000010096	0.009090909	2.678493	8.338733	9.179124	0.7708817	20.81408	5.240335	14.61354	13.88198	0.009090909
ENSGALG00000002670	0.009090909	0.6095527	2.7935	0.1783363	3.782551	0.009090909	0.879414	8.429701	0.009090909	87.16173
ENSGALG00000017644	0.009090909	0.1486816	157.5277	1.713457	0.4251859	0.009090909	366.7537	4.083593	4.23564	0.009090909
ENSGALG00000017159	0.3797081	1.857374	11.43766	1.947393	16.55665	8.197779	0.2576544	0.2176563	2.13764	1.048821
ENSGALG00000006010	6.047555	6.528558	21.14161	0.009090909	3.529802	70.50807	0.009090909	7.233656	0.009090909	2.049448
ENSGALG00000006688	2.401554	0.1461905	13.58621	0.009090909	0.6447838	0.8197413	2.544911	0.009090909	0.009090909	0.009090909
ENSGALG00000010178	4.260129	0.009090909	17.65672	1.740806	1.146204	17.47645	16.32382	0.009090909	33.4002	46.1061
ENSGALG00000017189	0.009090909	38.27931	20.08087	0.009090909	0.009090909	22.64155	12.47972	14.24922	0.4341154	15.32121
ENSGALG00000002489	0.3163883	8.568424	4.308406	2.43177	8.449545	6.987327	0.009090909	3.664472	0.009090909	0.009090909
ENSGALG00000015155	0.298198	2.06626	12.64776	0.2884291	5.364823	0.009090909	8.630268	0.009090909	19.16226	11.50818
ENSGALG00000002765	0.009090909	16.61074	13.0457	1.03593	0.9834852	1.188231	0.009090909	0.7690107	34.96055	28.10238
ENSGALG00000018800	0.009090909	3.016089	67.56079	8.090994	2.164099	3.747822	1.777697	171.0656	3.913009	7.372688
ENSGALG00000015929	4.994668	0.5941017	0.2176563	5.271423	1.163548	3.23536	9.207036	9.492653	10.2805	0.009090909
ENSGALG00000004081	10.72682	0.009090909	0.009090909	0.009090909	0.009090909	0.6923716	0.009090909	3.160741	3.540174	567.7806
ENSGALG00000019796	7.211956	11.55565	5.560078	0.009090909	10.29694	6.376823	0.009090909	0.7464567	11.21971	4.718213
ENSGALG00000014413	15.45462	0.009090909	0.009090909	2.828446	2.068289	3.753494	5.730341	1.267702	3.711319	2.666911
ENSGALG00000002686	15.91318	5.460942	0.009090909	1.113628	7.352217	5.782127	0.6868474	5.772176	7.732478	2.917402
ENSGALG00000008381	0.9690598	1.033711	3.637527	0.2591185	7.059439	8.328615	5.063086	0.3073361	6.167744	0.2308971
ENSGALG00000017866	0.009090909	101.1604	53.46705	0.009090909	6.203295	0.3604772	0.009090909	0.009090909	63.35103	0.1954497
ENSGALG00000004342	1.681221	0.3248393	26.08511	11.31718	0.009090909	12.11734	0.4007442	5.661261	1.55719	0.326593
ENSGALG00000011882	0.009090909	0.009090909	11.87334	0.009090909	16.9459	0.009090909	0.009090909	11.05794	0.009090909	0.6751256
ENSGALG00000019447	35.29702	26.06698	0.009090909	9.05199	2.881477	0.009090909	0.009090909	0.009090909	2.035746	17.61757
ENSGALG00000002457	27.5411	0.009090909	14.26092	34.35238	0.4092565	0.1671422	13.554	100.2779	0.009090909	29.65158
ENSGALG00000006550	3.176452	0.7167241	0.009090909	2.050906	0.009090909	0.300407	21.9102	0.009090909	25.62464	10.76855
ENSGALG00000016600	0.5639209	17.73619	0.009090909	9.750489	0.009090909	0.8362816	4.71081	3.088783	21.08167	79.75763
ENSGALG00000016385	2.100624	6.852935	7.365264	16.39551	0.009090909	15.30925	0.009090909	10.63437	5.304021	15.40973
ENSGALG00000020997	0.009090909	2.277136	6.865908	0.009090909	8.120062	4.409159	3.236438	0.5799852	0.3008612	0.009090909
ENSGALG00000011515	0.009090909	19.16946	5.467863	7.455051	13.79148	52.23037	0.009090909	0.009090909	0.009090909	9.38527
ENSGALG00000012166	2.404488	4.803249	1.465297	11.23043	5.629261	1.448737	2.088058	1.74853	42.68084	1.737569
ENSGALG00000015287	1.209922	0.1989261	0.009090909	0.009090909	17.82996	0.747363	0.4333836	0.4099556	26.967	0.009090909
ENSGALG00000000062	18.01015	0.3585515	3.911413	0.009090909	10.16022	5.258672	2.583203	0.009090909	23.77072	0.009090909
ENSGALG00000002262	5.114656	5.892615	7.308403	0.4502732	0.009090909	4.825711	40.54557	1.573877	21.67401	52.39837
ENSGALG00000010681	23.97822	2.787999	0.1967213	2.765697	3.271485	1.526809	0.009090909	25.3523	4.39893	19.57262
ENSGALG00000015443	5.530886	0.009090909	8.521095	1.308866	0.009090909	1.023537	6.668997	0.009090909	0.009090909	12.31188
ENSGALG00000009426	1.524506	19.78736	0.9186335	11.94306	0.009090909	0.9611313	17.04564	0.5194706	0.009090909	14.83939
ENSGALG00000000291	5.883821	0.009090909	7.719154	0.009090909	7.927654	7.487641	11.95588	0.009090909	7.512457	7.517091
ENSGALG00000015280	0.6231796	23.90752	2.452772	0.2288456	11.51885	0.885199	9.447862	0.3929988	6.839125	0.009090909
ENSGALG00000023061	8.202415	38.39446	0.009090909	8.037396	0.009090909	6.138823	13.43215	0.009090909	44.23624	7.192344
ENSGALG00000001626	25.56823	1.34508	6.282924	8.217772	2.02331	0.7595788	4.82254	0.009090909	9.003959	4.515494
ENSGALG00000000795	0.8356766	3.341897	3.056952	6.998252	1.014356	0.009090909	8.756284	5.87675	0.1481787	0.009090909
ENSGALG00000012471	0.009090909	29.10921	5.211913	1.908639	10.48918	629.6072	14.28637	13.27011	1.916295	0.009090909
ENSGALG00000014732	15.13453	0.6071275	4.479251	0.009090909	15.48801	0.6310752	0.009090909	8.853212	0.2076604	1.299791
ENSGALG00000015641	11.64123	16.532	15.26924	4.397786	9.302403	0.009090909	0.009090909	9.910425	4.116822	0.009090909
ENSGALG00000003793	6.28916	21.21369	0.009090909	0.009090909	16.4212	17.85504	4.279963	0.009090909	0.2277665	2.738564
ENSGALG00000002075	0.009090909	0.009090909	0.009090909	4.550907	22.49064	35.51139	1.631228	14.70899	1.222726	2.860196
ENSGALG00000017350	27.16031	0.009090909	4.456017	5.24172	8.616238	0.6650851	2.304982	156.8293	0.183372	3.400867
ENSGALG00000007266	0.009090909	0.2219649	0.8255692	53.65285	20.36421	757.3394	0.4216814	801.764	39.61301	7.090046
ENSGALG00000010124	0.009090909	83.79113	2.383032	9.500108	0.009090909	55.03207	7.631394	48.73318	2.857167	4.0897
ENSGALG00000016301	18.63888	7.800849	2.562049	2.013022	5.99794	0.009090909	33.53551	7.767795	34.53197	3.347447
ENSGALG00000014100	0.009090909	0.1828325	6.857064	15.82167	0.6444079	0.009090909	0.4867622	1.698378	7.494268	8.400514
ENSGALG00000012626	1.89038	1.636098	0.5582486	1.236643	0.009090909	1.897769	9.584679	6.399851	0.009090909	2.160733
ENSGALG00000007009	0.009090909	0.009090909	0.2515447	0.009090909	39.06508	0.1640007	0.009090909	9.936202	0.009090909	4.950858
ENSGALG00000003329	500.8816	0.1762322	0.7565663	6.678698	6.235154	0.009090909	3.118342	0.009090909	0.405419	0.009090909
